"","Insulation","Temperature","Num_Occupants","Avg_Age","Home_Size","predit"
"640",2,40,7,61.2,5,241.617680675646
"641",9,39,7,33.4,2,201.601980691199
"642",6,80,3,39,7,183.900364932704
"643",9,90,10,72,2,232.30931830517
"644",3,86,5,62.9,6,211.977843897605
"645",7,46,9,32.8,6,199.830090854718
"646",3,55,8,31.6,2,163.922624060957
"647",2,63,9,16.5,5,133.199430277443
"648",5,86,7,35.5,1,148.370032820049
"649",3,71,10,60.1,3,208.663147198307
"650",10,70,10,40.9,3,195.067999138474
"651",4,82,7,20,3,124.39709179206
"652",9,58,4,31.9,2,182.931508897268
"653",4,38,10,52.4,7,238.245522809667
"654",7,71,10,68.1,8,253.549287261173
"655",2,84,9,32.9,8,156.684872863905
"656",8,83,4,27.4,3,152.183141247265
"657",8,69,2,19.6,7,162.252714884712
"658",2,73,9,48.1,4,183.448447698151
"659",7,62,2,45.4,8,218.906269767737
"660",3,74,1,22.5,4,137.730801393664
"661",8,52,3,45.4,4,217.976061430379
"662",2,45,2,58.4,7,239.451570263997
"663",9,71,6,71.3,1,245.36619518678
"664",9,83,4,27.3,7,167.99811371833
"665",2,73,4,36.5,7,171.504299312888
"666",6,81,5,61.1,7,225.937065431417
"667",9,53,1,18,2,160.763172972697
"668",6,78,3,64.4,3,222.88592062288
"669",2,77,4,16.3,6,125.143585115709
"670",4,57,7,18.1,8,158.267778333392
"671",8,79,3,52.3,2,201.709132180915
"672",2,71,10,19,1,118.199552982256
"673",4,63,5,24.3,8,165.774193179326
"674",4,38,10,58.4,8,253.211931948817
"675",8,50,8,39.2,2,199.840040342461
"676",4,39,10,45.1,7,223.025134513443
"677",4,68,2,17.5,3,133.006329847966
"678",7,68,4,30.1,5,173.557264232509
"679",5,85,3,52.1,8,205.148919241197
"680",6,48,6,24.2,5,175.494065353565
"681",4,65,6,22.9,1,138.812666952835
"682",2,77,2,47.7,8,193.751161838478
"683",7,63,1,32.4,1,170.549116731339
"684",4,44,10,27.4,6,180.709034129594
"685",4,49,6,42.4,1,191.06493017614
"686",4,47,5,18.6,1,146.28731033067
"687",6,62,1,46.3,1,195.418379631754
"688",6,69,2,47,8,212.636568874932
"689",4,40,3,59.5,1,233.316617211688
"690",4,46,2,15.4,7,160.702560569091
"691",4,63,8,17.4,7,148.231672851982
"692",7,48,6,44.1,1,205.253289553223
"693",10,39,5,56,4,256.235886417836
"694",5,61,7,45.4,7,208.60886444292
"695",10,44,9,45.8,7,240.273614583592
"696",4,76,10,33.7,8,171.599016802927
"697",8,51,9,44.4,5,218.437929716977
"698",9,42,8,41.4,2,214.449771635221
"699",9,88,2,45.5,3,187.278215053291
"700",10,74,9,20.8,5,158.687355027546
"701",5,52,2,51.7,5,223.824630584038
"702",8,63,9,63.9,8,255.84675145333
"703",5,63,8,55.6,6,223.479869431628
"704",6,78,10,53.5,3,199.575808949334
"705",2,79,10,22.1,6,133.191713374637
"706",8,62,5,47.1,7,221.595286271426
"707",6,61,6,19.2,6,157.52743449808
"708",10,86,5,47.6,5,202.007942921205
"709",9,55,10,58.2,7,251.486063410676
"710",5,74,2,67.8,7,242.67889077841
"711",2,63,10,37.6,7,180.752220319182
"712",7,87,8,57.1,3,202.686832734794
"713",9,61,8,22.2,2,160.177470751007
"714",4,73,5,19.7,1,125.831592456774
"715",8,83,9,70.5,4,238.736550252562
"716",4,74,10,68.7,1,219.941881629087
"717",5,84,7,72.6,1,223.041681602796
"718",9,84,8,56.7,8,227.018867326801
"719",8,70,1,69,7,258.763083274904
"720",7,87,4,17.4,4,128.891260981533
"721",4,54,8,35.9,8,195.60013663386
"722",2,85,8,65.3,2,200.747300713227
"723",2,88,9,40.5,2,149.116309086501
"724",5,71,7,20.4,8,153.93568537506
"725",3,66,6,38,5,176.987094174717
"726",4,86,4,65.9,2,208.783727307854
"727",7,86,4,16.7,7,137.899646608639
"728",4,51,4,15.7,2,140.547200850145
"729",6,43,1,24.7,8,191.685934829718
"730",7,68,8,15.2,1,130.504723138765
"731",6,54,7,64.6,3,243.081509851365
"732",9,49,9,72.5,5,278.742744195234
"733",6,85,3,44.6,5,184.216280084183
"734",3,42,1,50.4,6,226.757784003201
"735",6,48,5,58.6,3,237.044093381232
"736",5,51,8,69.6,2,248.754391956873
"737",10,69,7,55.5,1,219.102704713547
"738",7,67,5,24.5,6,166.321170261171
"739",6,56,5,61.4,2,232.417449480654
"740",4,64,4,17.5,7,148.634162032455
"741",7,88,9,56,3,199.385548230815
"742",2,67,2,58,3,206.840798188395
"743",3,52,9,55.8,8,232.86526755931
"744",3,77,10,71.8,7,239.129675043985
"745",10,67,1,25.9,8,186.468711978817
"746",9,43,9,54.4,1,235.694990482092
"747",6,50,9,64.2,3,245.236975865523
"748",6,47,5,69.1,3,258.555094611187
"749",10,76,2,45.1,4,203.428043390392
"750",10,57,9,44.3,5,219.672811959165
"751",9,88,8,17.1,4,133.006782553665
"752",8,42,5,63.3,6,267.668555183013
"753",10,61,6,46.4,5,221.128192832913
"754",10,76,7,31.2,8,187.444439178808
"755",8,83,4,53.1,8,218.562175813314
"756",3,55,1,51.6,2,205.121666264803
"757",10,84,10,18.5,6,148.369252691483
"758",9,73,3,41.6,3,192.391484890676
"759",6,54,7,39.9,3,194.525841269125
"760",5,42,3,42.2,3,207.236670304841
"761",9,76,1,65.7,7,250.381838011731
"762",2,71,6,51.8,1,183.754170620446
"763",2,66,8,65.4,8,236.501564979653
"764",3,54,4,56.6,3,218.185310102729
"765",7,50,10,51.8,7,236.603446105697
"766",8,82,7,28.2,3,153.818845721265
"767",10,84,10,54.3,4,212.402465110797
"768",2,89,10,55.3,6,189.757547150615
"769",7,76,10,67.4,5,238.309048310964
"770",6,79,3,64.5,2,219.041064847507
"771",3,54,8,48.6,2,198.211432812555
"772",9,47,1,62,5,261.993195723608
"773",5,73,7,15.1,4,129.090963067655
"774",5,61,7,68.5,2,238.161677116276
"775",9,56,7,18.1,6,169.422258955882
"776",4,48,7,67.2,7,259.44720851727
"777",4,53,7,16.1,6,151.472835637598
"778",5,82,6,22,2,128.751688325728
"779",4,84,4,70.5,8,238.595397812812
"780",8,61,7,44.6,3,204.326715370762
"781",4,66,10,48.3,4,196.313174170949
"782",5,76,7,48.1,2,185.010106546507
"783",8,75,5,30.6,6,174.678745408537
"784",5,90,4,22.3,7,138.777479934815
"785",10,64,9,29.1,5,183.702907735899
"786",4,49,3,31.3,6,185.908792304859
"787",4,51,5,55.4,2,218.321158792391
"788",8,57,7,39.9,8,214.424637230957
"789",5,61,6,31.4,6,178.184881736302
"790",3,50,3,69.9,7,260.76537859362
"791",2,61,10,32.2,7,171.876666075808
"792",2,49,7,36.5,5,185.232664223068
"793",6,84,2,16.4,2,120.404610248472
"794",6,79,1,25.9,5,153.212993533303
"795",9,45,3,21,5,182.59665505875
"796",3,49,4,42.2,3,194.227189606681
"797",7,57,1,69.6,4,258.411586998071
"798",7,41,3,25.3,7,194.221366986595
"799",7,89,4,62.5,6,222.152751710822
"800",5,40,9,28.6,2,177.456157929213
"801",7,42,6,68.5,8,280.639347638643
"802",10,70,6,16,1,140.851982538511
"803",7,65,1,62.4,7,246.812817233196
"804",9,46,10,69,1,261.517170601936
"805",6,46,5,55.6,3,232.886498838156
"806",8,47,9,25.1,8,193.491910290215
"807",5,71,3,15,2,125.367051786408
"808",2,59,1,72.8,4,246.334771991357
"809",10,53,5,40.1,4,212.800417827275
"810",2,55,5,53.1,2,203.669041438418
"811",7,46,5,70.4,8,281.163647670312
"812",4,44,1,52.2,8,238.224933044565
"813",9,57,5,35.6,3,193.977508764587
"814",3,68,4,16.8,8,143.62437560538
"815",3,75,6,34.2,6,164.859153333976
"816",7,40,10,15.4,5,167.403979619181
"817",7,87,4,40.4,8,186.791080996343
"818",5,82,4,43.9,2,172.340988124674
"819",10,69,9,46.6,6,216.926569399904
"820",7,54,2,17.7,6,165.069552112506
"821",4,65,10,67.9,6,242.05612570801
"822",2,89,3,71.5,2,210.800446942039
"823",9,59,7,45.2,8,226.429124391782
"824",4,62,8,60.3,2,217.57758059395
"825",7,88,1,49.9,4,192.717247349176
"826",6,60,7,64.4,2,234.297271407711
"827",10,69,7,57.4,4,232.352285808161
"828",3,87,8,55.2,3,185.649723018872
"829",9,87,4,64,8,239.835380525872
"830",10,84,4,23.9,1,144.740865176299
"831",3,73,6,71.6,2,227.434507525645
"832",4,59,3,28.2,7,174.286995502223
"833",8,73,1,31.3,6,178.87050713753
"834",6,40,4,59.2,1,239.108942625549
"835",4,56,6,70.9,4,250.515738494357
"836",3,68,9,54,4,202.721917572092
"837",9,49,10,69.8,6,276.337590653941
"838",7,42,5,23.7,7,189.668215444859
"839",5,80,6,30.8,8,166.819788306209
"840",2,71,6,25.5,8,154.253764790166
"841",2,86,8,65.8,3,204.031791331377
"842",2,42,6,25,5,168.984225547372
"843",8,58,7,19.2,2,153.83324794431
"844",9,84,1,70.8,4,243.933552380464
"845",6,67,7,35.9,7,188.039556620642
"846",2,80,10,15.3,5,115.782723460905
"847",5,45,7,17.6,4,158.363475574296
"848",2,79,3,43.4,7,180.117826971215
"849",2,60,5,45.6,5,194.090309334452
"850",7,81,4,68.3,6,240.513907982399
"851",9,60,1,27.1,6,185.24865026857
"852",4,39,8,56.6,3,233.483902724147
"853",2,86,10,50.7,7,186.496083570225
"854",10,67,4,28.6,8,190.969540341071
"855",10,51,3,31.5,6,204.515187960698
"856",10,59,2,63.7,3,251.609489378831
"857",5,82,10,53.9,4,196.72842071823
"858",4,47,10,23.1,6,169.646240376446
"859",4,44,7,70.4,2,253.359982173578
"860",8,43,5,52.4,5,242.199717447937
"861",4,63,8,62.9,7,237.676325503477
"862",7,48,8,59.3,5,247.281823008341
"863",2,89,10,70.4,8,225.784396708467
"864",9,61,5,19.9,1,153.291459117065
"865",9,57,2,32.5,7,201.376393339231
"866",6,89,8,50.3,5,190.596930373495
"867",6,70,1,52.9,3,207.776368255193
"868",6,55,8,68.8,8,266.056602460897
"869",7,78,6,23.9,7,158.475028505004
"870",5,58,5,50.6,8,225.150320505805
"871",4,71,5,61.3,6,225.206965119599
"872",5,63,9,32.2,4,170.867783810049
"873",5,70,7,68.5,3,233.503839134342
"874",2,41,6,29.8,8,188.804602154329
"875",6,73,8,47.6,6,202.379576257442
"876",9,47,4,45.4,2,219.039235164084
"877",5,69,9,60.6,6,227.820428126831
"878",6,48,5,50.1,8,236.192202218026
"879",5,77,6,40.1,5,178.197135103102
"880",7,74,1,35,6,181.948586229378
"881",2,77,4,28.1,7,151.511730197248
"882",4,82,10,64.7,7,224.148254463155
"883",9,77,5,41.7,8,204.427988288557
"884",3,50,9,22.7,2,150.5075357779
"885",4,72,10,48.2,3,187.725517381474
"886",7,44,1,54.4,8,252.526273151394
"887",9,82,3,15.5,2,130.082815391186
"888",4,66,3,45.9,8,206.163965392288
"889",9,63,2,58,7,246.285149908012
"890",8,71,6,45.8,3,198.255378576285
"891",5,60,10,49.1,8,219.116946776518
"892",3,43,6,33.1,8,196.877456231571
"893",8,68,10,57.7,6,232.697072644814
"894",5,73,7,66.2,6,235.887208129987
"895",7,86,2,54,3,199.076481597553
"896",7,71,2,53.9,1,205.585793283797
"897",9,75,9,63.9,8,248.733135531175
"898",10,62,2,47.2,4,219.735243704235
"899",2,74,4,50.2,2,181.708508952259
"900",7,46,8,56.4,7,249.663829896252
"901",10,90,1,33,2,161.388616648691
"902",3,86,9,46.2,4,171.729852805444
"903",9,69,9,32.3,1,169.632328838643
"904",4,54,3,63.3,6,244.46528393643
"905",3,77,5,41.5,4,171.395697996807
"906",4,38,2,35.2,8,209.756658314148
"907",4,77,2,59.9,3,208.52760334957
"908",9,82,4,16.6,1,128.804744931892
"909",9,70,2,68.7,1,242.200834786714
"910",9,54,4,69,2,259.343012762313
"911",6,71,2,66.4,7,245.862044814978
"912",6,44,1,20.5,2,163.530518482624
"913",4,80,9,23.1,4,134.864570508592
"914",3,42,9,23.7,7,175.290322090899
"915",7,43,2,37.3,1,197.311209842229
"916",9,41,10,30.9,1,190.969198065439
"917",9,48,2,55.9,3,242.519808733866
"918",9,55,3,18.6,3,162.836400170157
"919",9,75,1,18.5,8,161.636734668743
"920",2,68,10,20.6,4,133.469171737779
"921",2,68,6,53.6,6,205.759972461134
"922",9,52,5,36.6,5,206.635982788929
"923",9,59,7,25,5,177.205100582391
"924",3,43,2,51.7,5,225.002949311117
"925",4,40,7,49.5,3,218.925636503142
"926",10,58,6,62.5,8,264.902151444407
"927",7,54,1,28.9,7,190.52716603583
"928",9,73,7,71.2,7,262.189859013865
"929",3,56,1,39.6,2,180.661940222161
"930",6,56,1,35.1,7,197.649858941008
"931",2,45,9,53.1,3,214.463991670866
"932",8,39,3,15.2,7,179.431989568432
"933",9,76,5,15.3,2,134.371299795999
"934",9,54,7,72.1,8,283.659227071706
"935",8,89,4,63.5,5,224.272572935839
"936",5,73,2,36.1,7,181.232433944781
"937",4,48,4,59.3,4,235.20960447249
"938",9,51,8,18.6,8,180.828865942468
"939",10,42,1,30.2,6,210.326891860428
"940",8,47,5,26.1,5,187.019032234237
"941",5,83,1,69.8,4,229.535605093303
"942",3,90,10,64.7,8,217.034829450739
"943",7,82,9,54.5,8,217.513938107039
"944",2,81,5,24.6,8,144.054213257927
"945",9,65,1,58.9,6,243.411978591783
"946",9,44,5,25.9,4,189.38965623255
"947",5,52,5,45.6,3,204.683253601723
"948",7,68,8,40.2,6,195.507686125561
"949",9,84,7,15.1,6,139.166838178345
"950",5,90,3,46.9,7,187.405525629737
"951",9,38,6,45.5,8,245.556306485302
"952",9,45,3,63.8,1,254.047563493794
"953",4,65,6,41,1,174.393946359254
"954",6,90,7,62,3,206.652995361355
"955",9,48,9,30.6,6,200.416468523739
"956",8,71,6,69.4,5,250.991668739362
"957",9,83,2,37.6,3,176.097902078885
"958",5,63,1,34.6,3,174.565903756827
"959",8,64,9,49.4,8,226.47248405621
"960",4,56,3,66.6,8,255.555643218851
"961",5,69,5,56,7,223.025016990437
"962",5,83,9,34,3,153.836192873895
"963",2,57,6,16.9,6,143.183708330037
"964",8,39,1,66.2,6,277.055040845095
"965",9,43,7,55.4,3,244.541744334412
"966",4,70,2,43.1,1,175.248358458713
"967",8,43,9,19.8,5,177.038263118106
"968",2,53,7,51.6,1,198.750744285904
"969",5,62,7,56.5,6,226.387990627249
"970",10,80,9,42,4,191.971590578222
"971",4,66,6,67.1,3,231.17485033566
"972",6,70,6,53.8,4,211.372319196906
"973",2,73,4,50.4,8,202.000659132188
"974",8,55,7,66.2,1,245.664898143534
"975",5,63,8,21.7,2,144.152649111295
"976",8,68,7,18.2,8,162.197215321454
"977",6,42,8,52.5,4,232.636811311021
"978",10,73,7,42.8,7,209.686183798627
"979",10,68,8,29.6,1,168.789025055446
"980",9,47,3,16.3,1,158.93142267642
"981",10,69,10,51.1,8,231.846804847911
"982",6,84,4,59.2,3,207.175150591814
"983",9,52,4,42.7,3,212.553402683908
"984",10,67,7,36,6,198.366686672936
"985",9,65,5,72,4,261.745320444997
"986",10,84,7,67.3,2,232.421936677855
"987",4,53,2,55.1,5,226.312964713349
"988",6,61,7,72.4,1,245.982366312488
"989",6,50,9,37.3,6,201.871040556553
"990",10,86,3,55.8,3,212.322536320806
"991",7,90,6,40.9,4,171.940249556457
"992",4,38,7,43.3,5,214.820448803142
"993",8,80,8,59.7,1,210.869943326314
"994",9,40,6,54.9,1,240.094557677016
"995",8,84,2,50.3,8,212.725879488872
"996",5,59,7,31.1,6,179.066033089201
"997",6,45,9,38.7,4,202.629801643997
"998",3,51,10,38.9,6,193.900917000521
"999",9,89,4,21.8,7,151.966557491587
"1000",7,72,7,50.7,4,206.594988639826
"1001",7,79,6,62.9,5,227.9289263169
"1002",10,85,3,63.5,1,221.986231456938
"1003",9,51,8,30.6,1,182.218095225135
"1004",10,49,9,29.3,1,184.458944607873
"1005",2,61,6,41.8,4,182.309810279233
"1006",5,85,8,34.6,7,166.230826037147
"1007",7,61,6,63.2,3,237.834347243307
"1008",9,57,1,51.6,5,232.849428277494
"1009",3,41,6,18.5,4,157.230350250104
"1010",3,83,1,40.2,1,155.181876647817
"1011",5,80,5,36.5,2,159.264842030857
"1012",2,43,4,52.6,1,210.222712539763
"1013",8,79,8,27.2,7,166.879892589674
"1014",2,55,2,17.9,8,154.308234798375
"1015",4,73,6,66.7,8,240.156580372921
"1016",6,89,1,64.3,7,226.344093103401
"1017",3,86,9,26.1,3,129.04543042704
"1018",4,52,7,54.9,2,215.930405446626
"1019",7,74,2,48.1,6,207.431824159981
"1020",9,44,7,65,7,275.229695148072
"1021",9,81,10,36.3,5,179.473545298777
"1022",7,85,4,16.6,2,122.71544305359
"1023",9,82,7,43.1,5,192.778046542389
"1024",4,73,8,68.1,1,220.170236778882
"1025",4,42,1,23.2,1,160.755539196095
"1026",2,57,10,36.3,7,183.416224061746
"1027",9,65,8,71.5,6,266.298555650328
"1028",2,51,2,50.1,2,202.058178278221
"1029",4,58,4,60.6,2,222.722870788525
"1030",2,39,6,15.9,2,144.190547975308
"1031",9,53,1,70.7,3,267.533214613491
"1032",4,88,1,26.7,2,130.790740087927
"1033",9,58,8,46.9,8,230.371981287115
"1034",8,83,1,33.7,4,168.546171649534
"1035",9,90,4,17.1,6,138.685782315616
"1036",5,49,2,31.7,7,193.461102148469
"1037",3,64,3,62.9,8,237.997187113405
"1038",4,90,1,26.3,5,137.779088054124
"1039",4,51,3,52.7,8,232.580430993698
"1040",3,58,8,48.6,5,204.246252313171
"1041",6,55,7,17.8,1,143.868348377586
"1042",4,56,9,64,2,229.801708278609
"1043",3,63,7,32,3,161.189999003748
"1044",4,45,3,65.3,8,262.569284667158
"1045",6,80,1,33.3,4,163.718598513004
"1046",3,88,6,28.3,7,145.123287590879
"1047",3,43,7,66.9,4,250.367057023635
"1048",9,64,2,45.5,1,201.813456264052
"1049",8,85,3,19.2,7,147.278588842756
"1050",3,90,8,47.3,7,180.196029268891
"1051",3,40,3,45.8,3,209.402435794327
"1052",4,54,10,64.9,6,245.727879035273
"1053",4,41,5,16.3,2,150.157007419847
"1054",10,52,8,27,8,199.797311923994
"1055",10,51,5,45.8,7,235.259956862993
"1056",5,75,2,66,5,231.92747368523
"1057",3,78,3,42.2,8,185.125799122247
"1058",2,88,10,70,2,206.838938302478
"1059",4,57,9,41,4,190.061020053073
"1060",3,76,8,25.3,7,149.127050925569
"1061",8,41,8,43.1,4,221.679092502592
"1062",9,77,3,58.6,1,215.987636159722
"1063",4,90,9,20.7,8,134.133374950421
"1064",5,68,4,18.6,1,131.613305305038
"1065",5,77,8,55.3,5,207.539629004605
"1066",9,41,10,64.2,8,278.631458125908
"1067",7,63,5,17.4,1,139.986033537031
"1068",10,58,8,71.8,6,276.303307972535
"1069",9,77,6,41.3,8,203.37270290498
"1070",9,69,7,19.9,8,167.99469047298
"1071",7,41,7,29,7,200.41905312378
"1072",10,55,7,16.9,7,174.430231106915
"1073",7,75,3,70.2,3,240.222953760344
"1074",3,69,10,29.7,4,153.813689298559
"1075",9,51,7,68.9,8,279.97839676142
"1076",7,52,9,27.6,7,187.559789478916
"1077",8,55,10,18.2,4,160.013357502191
"1078",7,70,4,26.7,3,158.790613131315
"1079",6,71,2,45.6,8,208.144570634127
"1080",6,42,4,50,2,222.455085247177
"1081",4,38,1,43.7,8,226.735057686233
"1082",9,53,2,64.2,4,257.657958213393
"1083",5,80,5,58.5,7,218.370355392279
"1084",9,49,4,63.8,3,256.641914339146
"1085",10,62,10,41.2,7,215.303203983816
"1086",8,75,4,21.2,2,143.782989128946
"1087",3,49,8,32.8,5,181.01569882321
"1088",8,79,6,58.1,3,215.475501711125
"1089",4,38,8,36.8,7,208.116702291447
"1090",5,41,5,51.6,8,241.904905247124
"1091",5,42,3,15.9,8,171.393244697754
"1092",9,38,10,47.1,6,241.282758107919
"1093",6,42,1,61.4,2,245.672270124177
"1094",6,76,8,62.9,2,217.160747169785
"1095",8,63,9,68.2,1,242.099193364206
"1096",8,70,1,23.3,8,172.096777203454
"1097",2,65,2,28.8,7,163.864849804007
"1098",2,66,4,52,6,204.892438610287
"1099",10,60,5,37.1,3,197.641965525457
"1100",4,67,6,52.4,4,204.578929518586
"1101",10,65,3,58.9,5,243.028065741288
"1102",3,87,2,37,4,154.657124447841
"1103",3,89,6,56.8,5,193.936111713969
"1104",5,66,2,63.4,1,221.959658993297
"1105",9,71,10,19.6,8,164.858214127564
"1106",6,86,1,55.7,8,215.219363355847
"1107",8,58,4,44.7,1,201.596936172161
"1108",5,58,1,62.3,2,230.19714978178
"1109",4,38,1,44,1,205.124233429944
"1110",2,56,10,52.4,3,203.249758372116
"1111",10,85,5,54.6,7,222.981606031699
"1112",4,87,1,51.7,5,190.320610839064
"1113",7,69,7,31,8,183.164224943602
"1114",10,77,7,36.1,5,186.692483027225
"1115",8,40,4,53,3,239.914928986511
"1116",4,51,6,40.9,5,199.062389834771
"1117",10,45,2,71.2,2,275.360589129942
"1118",4,47,4,64.7,6,253.037961116118
"1119",7,57,10,26.5,3,168.092755256727
"1120",5,65,4,19.4,6,151.653290603935
"1121",5,60,9,46.5,4,201.588742981107
"1122",3,43,10,55.5,1,217.635342481424
"1123",4,76,1,22,7,147.848082277311
"1124",7,47,10,50,8,238.846268842323
"1125",3,86,2,69.7,4,219.809252905558
"1126",4,45,6,45.1,1,199.852345003571
"1127",8,84,6,59.1,7,225.777720100788
"1128",8,80,8,39.4,6,186.821416969973
"1129",6,60,7,20.7,3,151.562598419844
"1130",4,41,1,34.8,1,184.42893862202
"1131",7,74,1,32.7,6,177.427208183259
"1132",9,87,5,29.1,6,164.616404673695
"1133",3,55,2,57.9,1,214.065841822822
"1134",7,67,10,44.6,5,201.317779028466
"1135",8,39,7,62.1,8,273.724460199396
"1136",7,66,3,30,3,169.026476650681
"1137",2,80,2,56.9,1,187.026322180684
"1138",3,56,5,27.7,2,156.192888307405
"1139",2,42,1,16.1,3,146.490232382926
"1140",3,73,9,50.6,3,188.516993735855
"1141",3,65,5,38.4,4,175.740797211039
"1142",2,63,2,55.2,7,217.502261589589
"1143",7,65,4,18.5,1,140.677535417564
"1144",2,78,5,70.7,3,221.430589015924
"1145",9,72,3,35.4,7,193.759389426334
"1146",6,54,5,52.4,7,232.32250512885
"1147",3,87,9,54.2,1,177.071927933413
"1148",4,46,2,68,1,245.07545133688
"1149",3,66,5,70.4,2,231.433979230398
"1150",5,41,10,61.5,2,240.992635846131
"1151",3,73,1,20,4,133.686187580335
"1152",7,41,9,44.6,7,230.547873642
"1153",10,39,3,63.2,7,280.442212717663
"1154",8,47,2,68.6,6,274.544621449343
"1155",5,79,3,19.6,7,143.307936991475
"1156",5,40,7,61.4,5,251.987387698893
"1157",5,48,2,23.1,2,161.567457988196
"1158",3,52,5,63.6,5,239.759941987511
"1159",4,87,1,17,2,112.592247173702
"1160",2,89,9,27.2,4,128.444041316338
"1161",9,47,4,31.9,7,208.358261291922
"1162",2,70,3,22.2,6,143.100354267178
"1163",2,39,2,18.6,2,150.574087705585
"1164",7,75,8,29.9,8,175.513302733879
"1165",10,67,9,15.6,1,141.868562244659
"1166",2,49,9,55.1,3,214.915914589854
"1167",9,89,1,50,8,211.380970159081
"1168",7,82,3,22.4,6,149.6819599399
"1169",8,51,1,63.8,1,246.040401208993
"1170",10,68,8,20.1,7,169.142827238853
"1171",6,46,6,63.9,5,255.276837144969
"1172",6,49,8,29.8,8,194.609322577937
"1173",9,69,1,15.5,7,157.787340401859
"1174",5,49,3,67.3,4,253.660682604161
"1175",3,82,1,45,8,187.688292808388
"1176",9,52,10,46.5,5,224.752772718359
"1177",7,88,8,37.8,7,176.562685490692
"1178",8,53,5,31.4,7,198.561314435645
"1179",4,89,4,63,7,216.330626155232
"1180",9,78,9,43,4,192.351747630681
"1181",8,50,5,19.6,1,158.945402535534
"1182",3,76,6,29.7,1,139.285501912749
"1183",9,89,3,48.5,5,198.379798147462
"1184",4,54,4,68.6,4,248.272133064255
"1185",4,56,10,38.6,8,198.630068680677
"1186",10,60,8,54.5,2,227.868787163637
"1187",5,84,6,46.6,7,191.22846961351
"1188",2,63,9,59.1,4,213.77170506934
"1189",2,71,10,57.8,2,197.644744692154
"1190",2,81,4,39.6,7,170.638910263251
"1191",4,87,6,52.6,3,184.402032115566
"1192",8,70,7,57.2,1,214.923636150184
"1193",4,61,6,46.3,7,207.321543525763
"1194",4,66,2,60.6,1,213.129858104652
"1195",3,68,3,25.5,5,151.481408620612
"1196",10,63,1,67.3,8,271.333226973563
"1197",3,89,4,61.2,7,209.466641808378
"1198",6,74,6,37.1,8,187.749512338015
"1199",9,78,9,17.5,5,145.394935703411
"1200",7,81,10,25,5,150.608789233279
"1201",4,74,10,27.5,8,161.150809326119
"1202",3,79,10,51,5,190.157816115626
"1203",8,62,2,46.7,6,218.444326066888
"1204",5,60,4,45.2,5,203.549485199485
"1205",4,46,9,50.2,1,208.201205524976
"1206",3,54,1,36.5,7,192.165313466924
"1207",7,52,2,69.1,2,255.166337889251
"1208",8,55,8,40.4,5,207.363912152078
"1209",3,56,3,24.3,5,159.561559264247
"1210",9,39,8,15.9,6,179.617271996609
"1211",6,70,3,39.3,3,180.503345753113
"1212",5,64,2,46.7,1,190.870377827683
"1213",9,87,9,63.2,4,224.231893904522
"1214",9,57,2,31.4,8,202.385505031665
"1215",5,82,6,26.3,7,153.062248897448
"1216",10,61,9,16.1,1,148.071035762447
